,map_id,img_name,counts,my_dis,car_dis
5307,001157,2.jpg,1,101.0,0.0
5308,001157,3.jpg,3,85.0,19.0
5309,001157,4.jpg,6,332.0,18.0
5310,001157,5.jpg,6,303.0,20.0
5311,001158,1.jpg,9,660.0,12.0
5312,001158,2.jpg,8,588.0,32.0
5313,001158,3.jpg,9,554.0,18.0
5314,001158,4.jpg,6,412.0,29.0
5315,001159,1.jpg,4,157.0,28.0
5316,001159,2.jpg,3,156.0,58.0
5317,001159,3.jpg,2,165.0,172.0
5318,001159,4.jpg,2,251.0,75.0
5319,001160,1.jpg,5,547.0,104.0
5320,001160,2.jpg,7,606.0,3.0
5321,001160,3.jpg,5,576.0,66.0
5322,001160,4.jpg,5,574.0,59.0
5323,001161,1.jpg,2,540.0,178.0
5324,001161,2.jpg,3,469.0,28.0
5325,001161,3.jpg,6,456.0,40.0
5326,001161,4.jpg,7,386.0,5.0
5327,001162,1.jpg,7,627.0,27.0
5328,001162,2.jpg,7,428.0,41.0
5329,001162,3.jpg,8,616.0,13.0
5330,001162,4.jpg,7,726.0,25.0
5331,001163,1.jpg,0,0.0,0.0
5332,001163,2.jpg,1,814.0,0.0
5333,001163,3.jpg,1,593.0,0.0
5334,001163,4.jpg,1,521.0,0.0
5335,001164,1.jpg,2,201.0,223.0
5336,001164,2.jpg,2,163.0,215.0
5337,001164,3.jpg,2,103.0,5.0
5338,001164,4.jpg,2,80.0,0.0
5339,001165,1.jpg,7,550.0,12.0
5340,001165,2.jpg,4,453.0,66.0
5341,001165,3.jpg,7,454.0,14.0
5342,001165,4.jpg,3,498.0,144.0
5343,001166,1.jpg,10,263.0,26.0
5344,001166,2.jpg,6,144.0,2.0
5345,001166,3.jpg,4,148.0,48.0
5346,001166,4.jpg,5,211.0,40.0
5347,001166,5.jpg,4,165.0,61.0
5348,001167,1.jpg,10,536.0,12.0
5349,001167,2.jpg,6,656.0,59.0
5350,001167,3.jpg,8,405.0,20.0
5351,001167,4.jpg,12,521.0,6.0
5352,001168,1.jpg,3,487.0,38.0
5353,001168,2.jpg,4,547.0,50.0
5354,001168,3.jpg,3,485.0,31.0
5355,001168,4.jpg,3,422.0,43.0
5356,001168,5.jpg,7,571.0,2.0
5357,001169,1.jpg,8,364.0,43.0
5358,001169,2.jpg,8,329.0,35.0
5359,001169,3.jpg,9,418.0,86.0
5360,001169,4.jpg,6,279.0,28.0
5361,001169,5.jpg,6,243.0,49.0
5362,001170,1.jpg,7,349.0,21.0
5363,001170,2.jpg,10,405.0,21.0
5364,001170,3.jpg,6,243.0,15.0
5365,001170,4.jpg,4,197.0,135.0
5366,001171,1.jpg,2,484.0,163.0
5367,001171,2.jpg,3,389.0,28.0
5368,001171,3.jpg,2,237.0,421.0
5369,001171,4.jpg,4,280.0,35.0
5370,001172,1.jpg,1,227.0,0.0
5371,001172,2.jpg,0,0.0,0.0
5372,001172,3.jpg,0,0.0,0.0
5373,001172,4.jpg,0,0.0,0.0
5374,001172,5.jpg,0,0.0,0.0
5375,001173,1.jpg,6,199.0,42.0
5376,001173,2.jpg,6,196.0,97.0
5377,001173,3.jpg,4,211.0,99.0
5378,001173,4.jpg,7,218.0,34.0
5379,001174,1.jpg,1,483.0,0.0
5380,001174,2.jpg,0,0.0,0.0
5381,001174,3.jpg,0,0.0,0.0
5382,001174,4.jpg,0,0.0,0.0
5383,001174,5.jpg,0,0.0,0.0
5384,001175,1.jpg,8,328.0,26.0
5385,001175,2.jpg,9,397.0,39.0
5386,001175,3.jpg,7,362.0,33.0
5387,001175,4.jpg,10,323.0,27.0
5388,001175,5.jpg,8,404.0,33.0
5389,001176,1.jpg,0,0.0,0.0
5390,001176,2.jpg,0,0.0,0.0
5391,001176,3.jpg,0,0.0,0.0
5392,001176,4.jpg,0,0.0,0.0
5393,001176,5.jpg,0,0.0,0.0
5394,001177,1.jpg,3,239.0,72.0
5395,001177,2.jpg,4,257.0,18.0
5396,001177,3.jpg,4,329.0,54.0
5397,001177,4.jpg,7,201.0,14.0
5398,001177,5.jpg,7,214.0,10.0
5399,001178,1.jpg,0,0.0,0.0
5400,001178,2.jpg,0,0.0,0.0
5401,001178,3.jpg,1,364.0,0.0
5402,001178,4.jpg,0,0.0,0.0
5403,001179,1.jpg,4,688.0,78.0
5404,001179,2.jpg,4,692.0,92.0
5405,001179,3.jpg,4,571.0,59.0
5406,001179,4.jpg,5,573.0,35.0
5407,001179,5.jpg,4,535.0,45.0
5408,001180,1.jpg,1,385.0,0.0
5409,001180,2.jpg,5,307.0,58.0
5410,001180,3.jpg,4,261.0,22.0
5411,001180,4.jpg,6,333.0,18.0
5412,001181,1.jpg,4,356.0,25.0
5413,001181,2.jpg,3,457.0,68.0
5414,001181,3.jpg,4,443.0,19.0
5415,001181,4.jpg,2,483.0,110.0
5416,001181,5.jpg,7,502.0,29.0
5417,001182,1.jpg,6,525.0,47.0
5418,001182,2.jpg,6,475.0,31.0
5419,001182,3.jpg,7,564.0,36.0
5420,001182,4.jpg,5,407.0,51.0
5421,001183,1.jpg,0,0.0,0.0
5422,001183,2.jpg,1,15.0,0.0
5423,001183,3.jpg,2,187.0,54.0
5424,001183,4.jpg,2,67.0,89.0
5425,001184,1.jpg,0,0.0,0.0
5426,001184,2.jpg,0,0.0,0.0
5427,001184,3.jpg,0,0.0,0.0
5428,001184,4.jpg,1,389.0,0.0
5429,001184,5.jpg,0,0.0,0.0
5430,001185,1.jpg,6,500.0,26.0
5431,001185,2.jpg,5,489.0,83.0
5432,001185,3.jpg,4,545.0,88.0
5433,001185,4.jpg,8,400.0,28.0
5434,001185,5.jpg,6,452.0,39.0
5435,001186,1.jpg,6,464.0,28.0
5436,001186,2.jpg,11,384.0,20.0
5437,001186,3.jpg,8,462.0,50.0
5438,001186,4.jpg,5,520.0,47.0
5439,001187,1.jpg,0,0.0,0.0
5440,001187,2.jpg,0,0.0,0.0
5441,001187,3.jpg,0,0.0,0.0
5442,001187,4.jpg,0,0.0,0.0
5443,001187,5.jpg,0,0.0,0.0
5444,001188,1.jpg,0,0.0,0.0
5445,001188,2.jpg,0,0.0,0.0
5446,001188,3.jpg,0,0.0,0.0
5447,001188,4.jpg,0,0.0,0.0
5448,001188,5.jpg,0,0.0,0.0
5449,001189,1.jpg,4,163.0,56.0
5450,001189,2.jpg,3,188.0,90.0
5451,001189,3.jpg,5,204.0,40.0
5452,001189,4.jpg,6,190.0,36.0
5453,001189,5.jpg,5,206.0,52.0
5454,001190,1.jpg,3,227.0,240.0
5455,001190,2.jpg,2,344.0,689.0
5456,001190,3.jpg,1,392.0,0.0
5457,001190,4.jpg,0,0.0,0.0
5458,001191,1.jpg,3,214.0,114.0
5459,001191,2.jpg,6,268.0,8.0
5460,001191,3.jpg,3,233.0,28.0
5461,001191,4.jpg,2,206.0,412.0
5462,001192,1.jpg,1,109.0,0.0
5463,001192,2.jpg,0,0.0,0.0
5464,001192,3.jpg,0,0.0,0.0
5465,001192,4.jpg,1,104.0,0.0
5466,001192,5.jpg,1,118.0,0.0
5467,001193,1.jpg,5,334.0,24.0
5468,001193,2.jpg,4,321.0,30.0
5469,001193,3.jpg,7,382.0,51.0
5470,001193,4.jpg,5,324.0,98.0
5471,001194,1.jpg,1,238.0,0.0
5472,001194,2.jpg,0,0.0,0.0
5473,001194,3.jpg,0,0.0,0.0
5474,001194,4.jpg,1,194.0,0.0
5475,001194,5.jpg,1,366.0,0.0
5476,001195,1.jpg,11,586.0,21.0
5477,001195,2.jpg,7,563.0,32.0
5478,001195,3.jpg,8,649.0,8.0
5479,001195,4.jpg,9,602.0,26.0
5480,001195,5.jpg,6,567.0,41.0
5481,001196,1.jpg,0,0.0,0.0
5482,001196,2.jpg,3,272.0,33.0
5483,001196,3.jpg,0,0.0,0.0
5484,001196,4.jpg,1,122.0,0.0
5485,001196,5.jpg,3,238.0,71.0
5486,001197,1.jpg,2,443.0,63.0
5487,001197,2.jpg,1,404.0,0.0
5488,001197,3.jpg,1,323.0,0.0
5489,001197,4.jpg,1,256.0,0.0
5490,001198,1.jpg,6,802.0,7.0
5491,001198,2.jpg,3,552.0,188.0
5492,001198,3.jpg,1,566.0,0.0
5493,001198,4.jpg,1,605.0,0.0
5494,001198,5.jpg,2,583.0,163.0
5495,001199,1.jpg,1,543.0,0.0
5496,001199,2.jpg,3,726.0,124.0
5497,001199,3.jpg,2,521.0,96.0
5498,001199,4.jpg,1,473.0,0.0
5499,001200,1.jpg,1,840.0,0.0
5500,001200,2.jpg,0,0.0,0.0
5501,001200,3.jpg,2,525.0,318.0
5502,001200,4.jpg,1,330.0,0.0
5503,001200,5.jpg,1,352.0,0.0
5504,001201,1.jpg,3,384.0,152.0
5505,001201,2.jpg,2,193.0,140.0
5506,001201,3.jpg,1,132.0,0.0
5507,001201,4.jpg,10,424.0,11.0
5508,001202,1.jpg,0,0.0,0.0
5509,001202,2.jpg,0,0.0,0.0
5510,001202,3.jpg,0,0.0,0.0
5511,001202,4.jpg,0,0.0,0.0
5512,001202,5.jpg,0,0.0,0.0
5513,001203,1.jpg,3,470.0,284.0
5514,001203,2.jpg,2,278.0,102.0
5515,001203,3.jpg,3,318.0,98.0
5516,001203,4.jpg,5,204.0,8.0
5517,001204,1.jpg,7,476.0,18.0
5518,001204,2.jpg,10,505.0,25.0
5519,001204,3.jpg,6,516.0,12.0
5520,001204,4.jpg,9,518.0,41.0
5521,001204,5.jpg,8,470.0,32.0
5522,001205,1.jpg,6,533.0,22.0
5523,001205,2.jpg,6,322.0,49.0
5524,001205,3.jpg,7,330.0,38.0
5525,001205,4.jpg,5,362.0,90.0
5526,001206,1.jpg,1,259.0,0.0
5527,001206,2.jpg,1,303.0,0.0
5528,001206,3.jpg,2,272.0,545.0
5529,001206,4.jpg,3,57.0,39.0
5530,001207,1.jpg,4,111.0,19.0
5531,001207,2.jpg,1,142.0,0.0
5532,001207,3.jpg,1,168.0,0.0
5533,001207,4.jpg,3,255.0,32.0
5534,001207,5.jpg,3,240.0,80.0
5535,001208,1.jpg,3,364.0,84.0
5536,001208,2.jpg,4,293.0,25.0
5537,001208,3.jpg,1,369.0,0.0
5538,001208,4.jpg,2,318.0,50.0
5539,001208,5.jpg,1,329.0,0.0
5540,001209,1.jpg,2,242.0,352.0
5541,001209,2.jpg,1,446.0,0.0
5542,001209,3.jpg,2,346.0,693.0
5543,001209,4.jpg,2,607.0,155.0
5544,001210,1.jpg,1,196.0,0.0
5545,001210,2.jpg,3,231.0,37.0
5546,001210,3.jpg,3,131.0,42.0
5547,001210,4.jpg,3,225.0,42.0
5548,001211,1.jpg,0,0.0,0.0
5549,001211,2.jpg,0,0.0,0.0
5550,001211,3.jpg,0,0.0,0.0
5551,001211,4.jpg,0,0.0,0.0
5552,001211,5.jpg,0,0.0,0.0
5553,001212,1.jpg,5,332.0,31.0
5554,001212,2.jpg,7,260.0,17.0
5555,001212,3.jpg,7,333.0,20.0
5556,001212,4.jpg,8,441.0,38.0
5557,001213,1.jpg,14,368.0,14.0
5558,001213,2.jpg,15,329.0,17.0
5559,001213,3.jpg,12,400.0,17.0
5560,001213,4.jpg,14,416.0,1.0
5561,001214,1.jpg,3,654.0,66.0
5562,001214,2.jpg,4,667.0,81.0
5563,001214,3.jpg,5,689.0,59.0
5564,001214,4.jpg,4,643.0,67.0
5565,001214,5.jpg,5,782.0,117.0
5566,001215,1.jpg,0,0.0,0.0
5567,001215,2.jpg,0,0.0,0.0
5568,001215,3.jpg,0,0.0,0.0
5569,001215,4.jpg,0,0.0,0.0
5570,001216,1.jpg,11,426.0,25.0
5571,001216,2.jpg,7,461.0,21.0
5572,001216,3.jpg,11,485.0,23.0
5573,001216,4.jpg,12,464.0,22.0
5574,001216,5.jpg,12,470.0,32.0
5575,001217,1.jpg,6,558.0,9.0
5576,001217,2.jpg,1,479.0,0.0
5577,001217,3.jpg,2,304.0,609.0
5578,001217,4.jpg,1,502.0,0.0
5579,001217,5.jpg,1,93.0,0.0
5580,001218,1.jpg,2,382.0,95.0
5581,001218,2.jpg,2,310.0,267.0
5582,001218,3.jpg,1,432.0,0.0
5583,001218,4.jpg,1,497.0,0.0
5584,001219,1.jpg,0,0.0,0.0
5585,001219,2.jpg,0,0.0,0.0
5586,001219,3.jpg,0,0.0,0.0
5587,001219,4.jpg,0,0.0,0.0
5588,001219,5.jpg,0,0.0,0.0
5589,001220,1.jpg,7,501.0,66.0
5590,001220,2.jpg,7,396.0,18.0
5591,001220,3.jpg,6,293.0,27.0
5592,001220,4.jpg,5,271.0,27.0
5593,001221,1.jpg,1,700.0,0.0
5594,001221,2.jpg,0,0.0,0.0
5595,001221,3.jpg,0,0.0,0.0
5596,001221,4.jpg,0,0.0,0.0
5597,001222,1.jpg,1,347.0,0.0
5598,001222,2.jpg,1,275.0,0.0
5599,001222,3.jpg,3,270.0,0.0
5600,001222,4.jpg,2,103.0,207.0
5601,001223,1.jpg,5,505.0,0.0
5602,001223,2.jpg,7,409.0,17.0
5603,001223,3.jpg,6,586.0,35.0
5604,001223,4.jpg,4,609.0,175.0
5605,001223,5.jpg,3,521.0,3.0
5606,001224,1.jpg,1,341.0,0.0
5607,001224,2.jpg,7,592.0,21.0
5608,001224,3.jpg,2,294.0,80.0
5609,001224,4.jpg,4,358.0,159.0
5610,001224,5.jpg,5,387.0,97.0
5611,001225,1.jpg,6,476.0,59.0
5612,001225,2.jpg,6,297.0,58.0
5613,001225,3.jpg,3,191.0,142.0
5614,001225,4.jpg,5,324.0,119.0
5615,001226,1.jpg,2,671.0,342.0
5616,001226,2.jpg,1,619.0,0.0
5617,001226,3.jpg,0,0.0,0.0
5618,001226,4.jpg,0,0.0,0.0
5619,001226,5.jpg,0,0.0,0.0
5620,001227,1.jpg,8,256.0,7.0
5621,001227,2.jpg,3,246.0,53.0
5622,001227,3.jpg,4,233.0,33.0
5623,001227,4.jpg,4,189.0,35.0
5624,001228,1.jpg,1,479.0,0.0
5625,001228,2.jpg,1,205.0,0.0
5626,001228,3.jpg,0,0.0,0.0
5627,001228,4.jpg,0,0.0,0.0
5628,001229,1.jpg,0,0.0,0.0
5629,001229,2.jpg,1,493.0,0.0
5630,001229,3.jpg,0,0.0,0.0
5631,001229,4.jpg,1,603.0,0.0
5632,001229,5.jpg,1,713.0,0.0
5633,001230,1.jpg,1,278.0,0.0
5634,001230,2.jpg,2,183.0,364.0
5635,001230,3.jpg,5,489.0,103.0
5636,001230,4.jpg,5,568.0,19.0
5637,001231,1.jpg,3,587.0,81.0
5638,001231,2.jpg,3,644.0,314.0
5639,001231,3.jpg,1,460.0,0.0
5640,001231,4.jpg,2,649.0,86.0
5641,001232,1.jpg,2,426.0,156.0
5642,001232,2.jpg,3,299.0,95.0
5643,001232,3.jpg,3,428.0,57.0
5644,001232,4.jpg,3,523.0,141.0
5645,001232,5.jpg,2,433.0,164.0
5646,001233,1.jpg,12,432.0,12.0
5647,001233,2.jpg,11,433.0,16.0
5648,001233,3.jpg,6,397.0,30.0
5649,001233,4.jpg,5,370.0,54.0
5650,001234,1.jpg,2,355.0,2.0
5651,001234,2.jpg,5,293.0,7.0
5652,001234,3.jpg,5,483.0,51.0
5653,001234,4.jpg,4,162.0,30.0
5654,001235,1.jpg,0,0.0,0.0
5655,001235,2.jpg,0,0.0,0.0
5656,001235,3.jpg,0,0.0,0.0
5657,001235,4.jpg,0,0.0,0.0
5658,001235,5.jpg,0,0.0,0.0
5659,001236,1.jpg,1,349.0,0.0
5660,001236,2.jpg,1,262.0,0.0
5661,001236,3.jpg,0,0.0,0.0
5662,001236,4.jpg,0,0.0,0.0
5663,001236,5.jpg,0,0.0,0.0
5664,001237,1.jpg,4,110.0,24.0
5665,001237,2.jpg,1,134.0,0.0
5666,001237,3.jpg,0,0.0,0.0
5667,001237,4.jpg,1,119.0,0.0
5668,001238,1.jpg,9,348.0,51.0
5669,001238,2.jpg,9,265.0,25.0
5670,001238,3.jpg,10,336.0,21.0
5671,001238,4.jpg,11,361.0,9.0
5672,001238,5.jpg,8,536.0,15.0
5673,001239,1.jpg,7,164.0,18.0
5674,001239,2.jpg,4,175.0,36.0
5675,001239,3.jpg,4,214.0,43.0
5676,001239,4.jpg,7,272.0,38.0
5677,001240,1.jpg,3,261.0,50.0
5678,001240,2.jpg,5,286.0,72.0
5679,001240,3.jpg,4,326.0,99.0
5680,001240,4.jpg,6,345.0,77.0
5681,001240,5.jpg,3,377.0,96.0
5682,001241,1.jpg,3,358.0,118.0
5683,001241,2.jpg,4,430.0,111.0
5684,001241,3.jpg,6,307.0,19.0
5685,001241,4.jpg,3,260.0,113.0
5686,001242,1.jpg,2,874.0,234.0
5687,001242,2.jpg,3,393.0,176.0
5688,001242,3.jpg,3,302.0,67.0
5689,001242,4.jpg,2,327.0,132.0
5690,001242,5.jpg,2,329.0,117.0
5691,001243,1.jpg,5,427.0,136.0
5692,001243,2.jpg,5,418.0,150.0
5693,001243,3.jpg,5,193.0,55.0
5694,001243,4.jpg,5,267.0,54.0
5695,001243,5.jpg,7,259.0,52.0
5696,001244,1.jpg,7,313.0,53.0
5697,001244,2.jpg,9,402.0,38.0
5698,001244,3.jpg,7,295.0,31.0
5699,001244,4.jpg,8,380.0,50.0
5700,001245,1.jpg,9,404.0,26.0
5701,001245,2.jpg,14,440.0,7.0
5702,001245,3.jpg,11,479.0,2.0
5703,001245,4.jpg,8,357.0,28.0
5704,001245,5.jpg,11,434.0,13.0
5705,001246,1.jpg,1,391.0,0.0
5706,001246,2.jpg,3,363.0,60.0
5707,001246,3.jpg,3,419.0,105.0
5708,001246,4.jpg,2,481.0,271.0
5709,001246,5.jpg,2,284.0,66.0
5710,001247,1.jpg,9,457.0,42.0
5711,001247,2.jpg,8,408.0,22.0
5712,001247,3.jpg,8,439.0,30.0
5713,001247,4.jpg,9,440.0,39.0
5714,001247,5.jpg,10,388.0,23.0
5715,001248,1.jpg,0,0.0,0.0
5716,001248,2.jpg,0,0.0,0.0
5717,001248,3.jpg,0,0.0,0.0
5718,001248,4.jpg,0,0.0,0.0
5719,001248,5.jpg,0,0.0,0.0
5720,001249,1.jpg,4,591.0,51.0
5721,001249,2.jpg,6,558.0,45.0
5722,001249,3.jpg,4,671.0,113.0
5723,001249,4.jpg,3,584.0,70.0
5724,001249,5.jpg,6,398.0,38.0
5725,001250,1.jpg,8,584.0,0.0
5726,001250,2.jpg,8,418.0,8.0
5727,001250,3.jpg,7,450.0,99.0
5728,001250,4.jpg,6,405.0,41.0
5729,001250,5.jpg,4,464.0,47.0
5730,001251,1.jpg,3,417.0,114.0
5731,001251,2.jpg,2,680.0,531.0
5732,001251,3.jpg,2,267.0,290.0
5733,001251,4.jpg,1,416.0,0.0
5734,001251,5.jpg,6,389.0,87.0
5735,001252,1.jpg,5,633.0,87.0
5736,001252,2.jpg,3,752.0,92.0
5737,001252,3.jpg,2,679.0,414.0
5738,001252,4.jpg,2,700.0,863.0
5739,001253,1.jpg,0,0.0,0.0
5740,001253,2.jpg,0,0.0,0.0
5741,001253,3.jpg,0,0.0,0.0
5742,001253,4.jpg,1,401.0,0.0
5743,001254,1.jpg,5,283.0,23.0
5744,001254,2.jpg,6,428.0,35.0
5745,001254,3.jpg,5,621.0,121.0
5746,001254,4.jpg,5,732.0,107.0
5747,001254,5.jpg,5,716.0,72.0
5748,001255,1.jpg,2,568.0,398.0
5749,001255,2.jpg,1,421.0,0.0
5750,001255,3.jpg,1,444.0,0.0
5751,001255,4.jpg,1,474.0,0.0
5752,001255,5.jpg,2,666.0,487.0
5753,001256,1.jpg,5,383.0,10.0
5754,001256,2.jpg,4,388.0,24.0
5755,001256,3.jpg,3,290.0,76.0
5756,001256,4.jpg,3,395.0,37.0
5757,001256,5.jpg,2,376.0,139.0
5758,001257,1.jpg,0,0.0,0.0
5759,001257,2.jpg,0,0.0,0.0
5760,001257,3.jpg,1,377.0,0.0
5761,001257,4.jpg,0,0.0,0.0
5762,001258,1.jpg,3,477.0,254.0
5763,001258,2.jpg,4,431.0,98.0
5764,001258,3.jpg,3,426.0,90.0
5765,001258,4.jpg,2,419.0,256.0
5766,001258,5.jpg,2,527.0,241.0
5767,001259,1.jpg,8,378.0,57.0
5768,001259,2.jpg,8,407.0,3.0
5769,001259,3.jpg,6,554.0,38.0
5770,001259,4.jpg,9,613.0,11.0
5771,001260,1.jpg,4,271.0,27.0
5772,001260,2.jpg,3,247.0,37.0
5773,001260,3.jpg,4,262.0,27.0
5774,001260,4.jpg,4,260.0,25.0
5775,001260,5.jpg,4,250.0,25.0
5776,001261,1.jpg,2,102.0,124.0
5777,001261,2.jpg,1,107.0,0.0
5778,001261,3.jpg,2,266.0,205.0
5779,001261,4.jpg,1,170.0,0.0
5780,001261,5.jpg,1,136.0,0.0
5781,001262,1.jpg,4,222.0,93.0
5782,001262,2.jpg,3,299.0,154.0
5783,001262,3.jpg,3,352.0,218.0
5784,001262,4.jpg,3,352.0,218.0
5785,001262,5.jpg,3,235.0,47.0
5786,001263,1.jpg,6,530.0,51.0
5787,001263,2.jpg,3,327.0,59.0
5788,001263,3.jpg,4,330.0,41.0
5789,001263,4.jpg,4,266.0,18.0
5790,001264,1.jpg,5,349.0,140.0
5791,001264,2.jpg,5,233.0,32.0
5792,001264,3.jpg,5,235.0,23.0
5793,001264,4.jpg,10,323.0,36.0
5794,001264,5.jpg,8,317.0,31.0
5795,001265,1.jpg,2,400.0,4.0
5796,001265,2.jpg,1,381.0,0.0
5797,001265,3.jpg,2,329.0,425.0
5798,001265,4.jpg,1,421.0,0.0
5799,001265,5.jpg,2,404.0,7.0
5800,001266,1.jpg,2,268.0,113.0
5801,001266,2.jpg,3,236.0,52.0
5802,001266,3.jpg,10,451.0,30.0
5803,001266,4.jpg,8,477.0,20.0
5804,001266,5.jpg,8,477.0,20.0
5805,001267,1.jpg,0,0.0,0.0
5806,001267,2.jpg,0,0.0,0.0
5807,001267,3.jpg,1,248.0,0.0
5808,001267,4.jpg,1,276.0,0.0
5809,001267,5.jpg,2,304.0,1.0
5810,001268,1.jpg,6,304.0,44.0
5811,001268,2.jpg,5,369.0,171.0
5812,001268,3.jpg,2,257.0,50.0
5813,001268,4.jpg,3,250.0,55.0
5814,001268,5.jpg,2,273.0,117.0
5815,001269,1.jpg,1,67.0,0.0
5816,001269,2.jpg,0,0.0,0.0
5817,001269,3.jpg,2,382.0,119.0
5818,001269,4.jpg,0,0.0,0.0
5819,001269,5.jpg,1,83.0,0.0
5820,001270,1.jpg,8,325.0,53.0
5821,001270,2.jpg,6,339.0,55.0
5822,001270,3.jpg,6,352.0,57.0
5823,001270,4.jpg,7,315.0,88.0
5824,001271,1.jpg,4,176.0,55.0
5825,001271,2.jpg,6,214.0,8.0
5826,001271,3.jpg,4,232.0,32.0
5827,001271,4.jpg,2,167.0,175.0
5828,001272,1.jpg,6,484.0,55.0
5829,001272,2.jpg,7,548.0,53.0
5830,001272,3.jpg,6,605.0,72.0
5831,001272,4.jpg,6,469.0,18.0
5832,001273,1.jpg,0,0.0,0.0
5833,001273,2.jpg,0,0.0,0.0
5834,001273,3.jpg,0,0.0,0.0
5835,001273,4.jpg,0,0.0,0.0
5836,001273,5.jpg,1,613.0,0.0
5837,001274,1.jpg,1,281.0,0.0
5838,001274,2.jpg,2,434.0,329.0
5839,001274,3.jpg,1,337.0,0.0
5840,001274,4.jpg,2,569.0,661.0
5841,001275,1.jpg,4,74.0,17.0
5842,001275,2.jpg,3,120.0,35.0
5843,001275,3.jpg,2,79.0,144.0
5844,001275,4.jpg,2,73.0,86.0
5845,001275,5.jpg,4,363.0,42.0
5846,001276,1.jpg,4,285.0,66.0
5847,001276,2.jpg,2,222.0,121.0
5848,001276,3.jpg,3,160.0,38.0
5849,001276,4.jpg,1,307.0,0.0
5850,001276,5.jpg,1,210.0,0.0
5851,001277,1.jpg,10,395.0,31.0
5852,001277,2.jpg,8,423.0,46.0
5853,001277,3.jpg,6,282.0,27.0
5854,001277,4.jpg,5,216.0,19.0
5855,001277,5.jpg,5,318.0,119.0
5856,001278,1.jpg,5,293.0,65.0
5857,001278,2.jpg,4,147.0,15.0
5858,001278,3.jpg,4,173.0,27.0
5859,001278,4.jpg,4,123.0,17.0
5860,001278,5.jpg,2,158.0,117.0
5861,001279,1.jpg,0,0.0,0.0
5862,001279,2.jpg,0,0.0,0.0
5863,001279,3.jpg,0,0.0,0.0
5864,001279,4.jpg,0,0.0,0.0
5865,001280,1.jpg,8,541.0,20.0
5866,001280,2.jpg,10,467.0,18.0
5867,001280,3.jpg,14,547.0,11.0
5868,001280,4.jpg,10,369.0,31.0
5869,001281,1.jpg,5,347.0,67.0
5870,001281,2.jpg,4,484.0,121.0
5871,001281,3.jpg,5,362.0,72.0
5872,001281,4.jpg,7,360.0,24.0
5873,001282,1.jpg,3,509.0,215.0
5874,001282,2.jpg,3,359.0,26.0
5875,001282,3.jpg,2,371.0,76.0
5876,001282,4.jpg,8,582.0,23.0
5877,001282,5.jpg,10,457.0,12.0
5878,001283,1.jpg,0,0.0,0.0
5879,001283,2.jpg,0,0.0,0.0
5880,001283,3.jpg,0,0.0,0.0
5881,001283,4.jpg,1,373.0,0.0
5882,001284,1.jpg,5,701.0,29.0
5883,001284,2.jpg,2,422.0,112.0
5884,001284,3.jpg,3,575.0,45.0
5885,001284,4.jpg,3,643.0,65.0
5886,001285,1.jpg,0,0.0,0.0
5887,001285,2.jpg,0,0.0,0.0
5888,001285,3.jpg,0,0.0,0.0
5889,001285,4.jpg,4,761.0,37.0
5890,001285,5.jpg,0,0.0,0.0
5891,001286,1.jpg,0,0.0,0.0
5892,001286,2.jpg,2,60.0,111.0
5893,001286,3.jpg,1,420.0,0.0
5894,001286,4.jpg,1,442.0,0.0
5895,001287,1.jpg,6,503.0,59.0
5896,001287,2.jpg,6,558.0,70.0
5897,001287,3.jpg,5,651.0,84.0
5898,001287,4.jpg,7,580.0,54.0
5899,001287,5.jpg,6,465.0,42.0
5900,001288,1.jpg,7,147.0,15.0
5901,001288,2.jpg,5,329.0,26.0
5902,001288,3.jpg,5,329.0,26.0
5903,001288,4.jpg,5,289.0,49.0
5904,001288,5.jpg,5,289.0,49.0
5905,001289,1.jpg,2,868.0,51.0
5906,001289,2.jpg,0,0.0,0.0
5907,001289,3.jpg,0,0.0,0.0
5908,001289,4.jpg,1,52.0,0.0
5909,001289,5.jpg,1,65.0,0.0
5910,001290,1.jpg,14,565.0,2.0
5911,001290,2.jpg,12,474.0,12.0
5912,001290,3.jpg,13,491.0,18.0
5913,001290,4.jpg,15,460.0,1.0
5914,001290,5.jpg,15,490.0,13.0
5915,001291,1.jpg,5,387.0,31.0
5916,001291,2.jpg,5,346.0,25.0
5917,001291,3.jpg,5,341.0,34.0
5918,001291,4.jpg,4,337.0,61.0
5919,001291,5.jpg,4,340.0,63.0
5920,001292,1.jpg,8,367.0,28.0
5921,001292,2.jpg,4,278.0,16.0
5922,001292,3.jpg,4,237.0,30.0
5923,001292,4.jpg,5,239.0,17.0
5924,001293,1.jpg,4,417.0,51.0
5925,001293,2.jpg,8,419.0,38.0
5926,001293,3.jpg,4,380.0,74.0
5927,001293,4.jpg,2,569.0,1138.0
5928,001294,1.jpg,1,510.0,0.0
5929,001294,2.jpg,0,0.0,0.0
5930,001294,3.jpg,0,0.0,0.0
5931,001294,4.jpg,4,612.0,8.0
5932,001295,1.jpg,4,368.0,29.0
5933,001295,2.jpg,5,383.0,68.0
5934,001295,3.jpg,7,578.0,30.0
5935,001295,4.jpg,3,727.0,183.0
5936,001295,5.jpg,5,568.0,58.0
5937,001296,1.jpg,2,326.0,128.0
5938,001296,2.jpg,3,318.0,54.0
5939,001296,3.jpg,3,321.0,59.0
5940,001296,4.jpg,3,302.0,62.0
5941,001296,5.jpg,2,370.0,187.0
